org_id	remap_id
1470	652
2015	653
953	654
5981	655
5658	656
2041	657
1727	658
11	659
560	660
3099	661
1021	662
4333	663
3697	664
2904	665
1354	666
5955	667
2516	668
5151	669
839	670
1527	671
4160	672
1624	673
116	674
4927	675
2138	676
3091	677
5417	678
3833	679
651	680
83	681
811	682
793	683
3299	684
1934	685
728	686
3309	687
2901	688
1120	689
1057	690
731	691
13	692
3261	693
4956	694
3139	695
3129	696
4271	697
3852	698
2409	699
4893	700
5755	701
1134	702
6016	703
4387	704
2181	705
62	706
4562	707
3693	708
5457	709
862	710
3558	711
5952	712
2849	713
4028	714
2334	715
1304	716
5126	717
3306	718
4043	719
3792	720
1077	721
524	722
1389	723
3681	724
437	725
3069	726
472	727
3045	728
3375	729
3881	730
1984	731
429	732
1915	733
4600	734
5806	735
5759	736
2462	737
441	738
1802	739
246	740
1469	741
1641	742
1243	743
255	744
4829	745
5964	746
265	747
1029	748
5347	749
3829	750
4151	751
3515	752
2465	753
4149	754
5359	755
2079	756
2883	757
3502	758
1135	759
4497	760
3204	761
4568	762
2148	763
5008	764
934	765
505	766
2681	767
2206	768
2545	769
2436	770
3891	771
5295	772
1128	773
2350	774
3851	775
24	776
2304	777
4852	778
5493	779
2018	780
3369	781
5271	782
1206	783
716	784
3873	785
3087	786
2368	787
2634	788
2733	789
648	790
910	791
4242	792
3009	793
2029	794
571	795
5789	796
3691	797
5980	798
149	799
5046	800
1753	801
3192	802
3999	803
1680	804
4621	805
3130	806
3579	807
1833	808
636	809
1887	810
4984	811
3641	812
4879	813
3108	814
5364	815
3945	816
2287	817
798	818
5814	819
3163	820
2363	821
4655	822
1514	823
329	824
3927	825
1985	826
1096	827
2651	828
155	829
4631	830
327	831
3447	832
5273	833
314	834
5822	835
1067	836
4194	837
4358	838
2756	839
5910	840
1592	841
2781	842
3963	843
4204	844
1623	845
3687	846
4593	847
1088	848
2401	849
1879	850
5811	851
4437	852
2552	853
3401	854
5453	855
1941	856
2383	857
1168	858
1600	859
3521	860
955	861
3989	862
4770	863
4967	864
1746	865
2900	866
5652	867
5090	868
5402	869
719	870
3626	871
1376	872
1717	873
6033	874
3672	875
4470	876
4865	877
696	878
2497	879
2014	880
1143	881
1314	882
1781	883
3402	884
4269	885
3169	886
2609	887
4287	888
4378	889
3741	890
3726	891
5594	892
5615	893
937	894
5958	895
1611	896
4714	897
1587	898
3627	899
3149	900
2172	901
332	902
2638	903
4117	904
5394	905
3903	906
4841	907
5925	908
2554	909
3801	910
5506	911
2676	912
193	913
1084	914
1186	915
307	916
59	917
2616	918
2162	919
5588	920
3920	921
1132	922
2680	923
3850	924
4177	925
3011	926
5956	927
4876	928
1224	929
6005	930
5569	931
3379	932
3075	933
1425	934
4131	935
371	936
5557	937
5433	938
3870	939
2692	940
3607	941
5140	942
1420	943
2457	944
3550	945
4433	946
504	947
943	948
346	949
1451	950
1837	951
403	952
2221	953
1142	954
5752	955
4126	956
3648	957
2424	958
5061	959
3992	960
1105	961
3886	962
2592	963
5464	964
3038	965
2772	966
1099	967
3560	968
3612	969
195	970
1947	971
3257	972
1988	973
4867	974
850	975
926	976
3157	977
1442	978
3119	979
3904	980
5539	981
3650	982
2293	983
2761	984
5758	985
4607	986
254	987
1895	988
3049	989
3987	990
3826	991
5643	992
2809	993
2847	994
4509	995
2192	996
4739	997
1598	998
817	999
5483	1000
5511	1001
3474	1002
851	1003
2918	1004
3859	1005
445	1006
3658	1007
5448	1008
3363	1009
1429	1010
3010	1011
2547	1012
1413	1013
729	1014
5504	1015
4507	1016
5337	1017
63	1018
4281	1019
3156	1020
946	1021
3175	1022
3423	1023
5809	1024
2120	1025
3721	1026
392	1027
5884	1028
1513	1029
2539	1030
4007	1031
398	1032
4312	1033
178	1034
435	1035
247	1036
4734	1037
4133	1038
1220	1039
4331	1040
148	1041
2179	1042
4543	1043
5749	1044
4072	1045
6006	1046
240	1047
3885	1048
1954	1049
5157	1050
6000	1051
2962	1052
5378	1053
1709	1054
1743	1055
5174	1056
2176	1057
2170	1058
1840	1059
33	1060
385	1061
185	1062
577	1063
3995	1064
3511	1065
1279	1066
2857	1067
5718	1068
1904	1069
1092	1070
1392	1071
3305	1072
555	1073
5136	1074
4089	1075
3323	1076
5585	1077
1836	1078
1745	1079
4118	1080
3499	1081
3412	1082
2031	1083
4608	1084
5198	1085
1732	1086
726	1087
337	1088
4505	1089
299	1090
3768	1091
278	1092
5077	1093
797	1094
1202	1095
5580	1096
436	1097
3031	1098
4586	1099
4141	1100
5837	1101
547	1102
655	1103
3044	1104
4411	1105
1281	1106
2664	1107
4845	1108
3229	1109
792	1110
4457	1111
3778	1112
198	1113
4890	1114
44	1115
2017	1116
5812	1117
5957	1118
5740	1119
2981	1120
5869	1121
791	1122
295	1123
3679	1124
1297	1125
1878	1126
2518	1127
4647	1128
2309	1129
4122	1130
5182	1131
5346	1132
2863	1133
5349	1134
550	1135
3467	1136
3472	1137
3182	1138
4415	1139
5722	1140
4058	1141
844	1142
1339	1143
2353	1144
3894	1145
1260	1146
4678	1147
4356	1148
5682	1149
1074	1150
1363	1151
1069	1152
5920	1153
5856	1154
4800	1155
494	1156
4139	1157
4490	1158
987	1159
4354	1160
2806	1161
3615	1162
4781	1163
5630	1164
4939	1165
169	1166
309	1167
2997	1168
4803	1169
231	1170
4035	1171
1298	1172
1333	1173
159	1174
2092	1175
3080	1176
881	1177
3723	1178
2564	1179
2573	1180
1066	1181
5026	1182
3759	1183
1329	1184
5304	1185
5653	1186
447	1187
3698	1188
2786	1189
721	1190
3716	1191
3578	1192
4054	1193
5972	1194
5731	1195
5138	1196
788	1197
549	1198
3968	1199
1958	1200
3948	1201
4997	1202
2103	1203
3028	1204
132	1205
4500	1206
2180	1207
4033	1208
2773	1209
151	1210
2020	1211
264	1212
6018	1213
6004	1214
3445	1215
1369	1216
5501	1217
162	1218
230	1219
624	1220
2156	1221
2263	1222
4869	1223
3491	1224
73	1225
4595	1226
1894	1227
1616	1228
5108	1229
5399	1230
4416	1231
1697	1232
1054	1233
150	1234
575	1235
244	1236
1261	1237
111	1238
2878	1239
5437	1240
5196	1241
2976	1242
2726	1243
5804	1244
765	1245
1963	1246
4834	1247
4090	1248
609	1249
4968	1250
3711	1251
664	1252
4530	1253
1842	1254
2145	1255
3471	1256
3787	1257
5930	1258
4376	1259
5435	1260
1545	1261
3562	1262
897	1263
4707	1264
1943	1265
5300	1266
3525	1267
1068	1268
1196	1269
4921	1270
1272	1271
3311	1272
3292	1273
3942	1274
1466	1275
3639	1276
3464	1277
4458	1278
3884	1279
4874	1280
110	1281
5497	1282
4368	1283
4022	1284
1372	1285
3841	1286
5406	1287
3766	1288
2262	1289
3610	1290
1383	1291
778	1292
896	1293
5543	1294
2746	1295
2928	1296
5516	1297
5707	1298
259	1299
3065	1300
5111	1301
1150	1302
4742	1303
3836	1304
4817	1305
3356	1306
386	1307
428	1308
5234	1309
1643	1310
5622	1311
5961	1312
408	1313
4861	1314
2362	1315
1969	1316
4078	1317
4111	1318
5281	1319
1804	1320
876	1321
4471	1322
1473	1323
2817	1324
3600	1325
1382	1326
2253	1327
6025	1328
5452	1329
2595	1330
2264	1331
4083	1332
1141	1333
1699	1334
3847	1335
1356	1336
2203	1337
5327	1338
5927	1339
859	1340
2677	1341
2641	1342
2340	1343
5060	1344
736	1345
5353	1346
3946	1347
678	1348
4777	1349
3777	1350
3844	1351
840	1352
4769	1353
4070	1354
3121	1355
3406	1356
3216	1357
5621	1358
1079	1359
5401	1360
939	1361
2191	1362
5428	1363
438	1364
5946	1365
202	1366
4738	1367
5867	1368
5782	1369
2116	1370
1996	1371
3592	1372
1770	1373
996	1374
3481	1375
1883	1376
5924	1377
5842	1378
5222	1379
3312	1380
1007	1381
1723	1382
3118	1383
1533	1384
4232	1385
2059	1386
3724	1387
809	1388
2941	1389
2785	1390
3271	1391
3905	1392
2685	1393
4352	1394
2723	1395
3760	1396
4018	1397
4355	1398
2523	1399
1507	1400
3172	1401
3709	1402
4112	1403
3997	1404
3685	1405
3037	1406
1771	1407
718	1408
1348	1409
5459	1410
238	1411
3820	1412
5340	1413
3998	1414
5792	1415
4914	1416
2303	1417
3538	1418
5421	1419
4459	1420
2167	1421
1231	1422
780	1423
28	1424
1110	1425
4473	1426
4859	1427
5265	1428
461	1429
3682	1430
3731	1431
5978	1432
293	1433
4097	1434
5747	1435
2693	1436
86	1437
3712	1438
4099	1439
3365	1440
2124	1441
5480	1442
4001	1443
5645	1444
5468	1445
1571	1446
4950	1447
5734	1448
380	1449
3596	1450
4765	1451
5083	1452
4030	1453
3585	1454
3590	1455
3434	1456
4301	1457
822	1458
1163	1459
5133	1460
4304	1461
5387	1462
4489	1463
3073	1464
2419	1465
5447	1466
406	1467
3638	1468
3953	1469
3824	1470
3809	1471
4708	1472
5112	1473
5938	1474
3120	1475
3140	1476
301	1477
1062	1478
3588	1479
4516	1480
2373	1481
4006	1482
2239	1483
5662	1484
3370	1485
1845	1486
2566	1487
3159	1488
4907	1489
4917	1490
2091	1491
5736	1492
5880	1493
5636	1494
3757	1495
1460	1496
4643	1497
4084	1498
5109	1499
853	1500
4212	1501
4116	1502
2195	1503
935	1504
1303	1505
1740	1506
1547	1507
3190	1508
5706	1509
2036	1510
3266	1511
2444	1512
3097	1513
1483	1514
3940	1515
81	1516
5429	1517
2769	1518
5246	1519
2348	1520
646	1521
3823	1522
3201	1523
4075	1524
1326	1525
3686	1526
2321	1527
5762	1528
546	1529
2486	1530
2125	1531
3395	1532
3440	1533
4138	1534
3259	1535
2921	1536
4407	1537
5689	1538
1345	1539
3267	1540
1266	1541
1875	1542
3410	1543
2753	1544
2261	1545
1338	1546
419	1547
1912	1548
5264	1549
5432	1550
5675	1551
5114	1552
4898	1553
3909	1554
1156	1555
3486	1556
2660	1557
166	1558
1661	1559
1502	1560
2255	1561
644	1562
993	1563
2662	1564
3454	1565
5502	1566
2858	1567
1344	1568
5512	1569
3971	1570
2236	1571
4114	1572
5049	1573
594	1574
4634	1575
3813	1576
1071	1577
2665	1578
1182	1579
2122	1580
1579	1581
308	1582
3601	1583
4217	1584
899	1585
5099	1586
2121	1587
4998	1588
1983	1589
3304	1590
352	1591
4094	1592
2225	1593
3812	1594
22	1595
1415	1596
2541	1597
3931	1598
1138	1599
5921	1600
5025	1601
5153	1602
4618	1603
1597	1604
3195	1605
3278	1606
5121	1607
3772	1608
5466	1609
4088	1610
509	1611
2501	1612
1814	1613
846	1614
6022	1615
5667	1616
5288	1617
5377	1618
5172	1619
3646	1620
1812	1621
5779	1622
1577	1623
1865	1624
1040	1625
1321	1626
1505	1627
4053	1628
5171	1629
4183	1630
4485	1631
3430	1632
1903	1633
161	1634
3845	1635
5565	1636
5103	1637
1112	1638
4825	1639
5805	1640
1798	1641
1803	1642
4813	1643
3743	1644
5886	1645
4726	1646
5098	1647
3733	1648
1164	1649
4905	1650
5311	1651
3526	1652
642	1653
3074	1654
5071	1655
1347	1656
824	1657
4573	1658
4491	1659
4014	1660
5460	1661
5948	1662
1287	1663
2952	1664
4421	1665
3571	1666
3947	1667
6040	1668
4302	1669
3688	1670
3858	1671
4406	1672
2907	1673
2788	1674
998	1675
1855	1676
4476	1677
543	1678
647	1679
5508	1680
5776	1681
2629	1682
4238	1683
3424	1684
3128	1685
2380	1686
4688	1687
3970	1688
5786	1689
3199	1690
3737	1691
496	1692
175	1693
5524	1694
4391	1695
5423	1696
1733	1697
1494	1698
621	1699
3512	1700
5441	1701
3208	1702
747	1703
2559	1704
1199	1705
4602	1706
5178	1707
4946	1708
5692	1709
5851	1710
2011	1711
2979	1712
4317	1713
4048	1714
5086	1715
515	1716
1193	1717
1938	1718
4567	1719
5550	1720
963	1721
1184	1722
2643	1723
3287	1724
1251	1725
962	1726
3665	1727
5070	1728
2597	1729
4732	1730
2012	1731
2064	1732
845	1733
5795	1734
5931	1735
338	1736
1430	1737
4948	1738
2010	1739
205	1740
948	1741
1217	1742
4319	1743
1047	1744
300	1745
1203	1746
2451	1747
4959	1748
5761	1749
4440	1750
467	1751
4125	1752
1871	1753
1366	1754
1125	1755
5583	1756
5454	1757
4077	1758
4675	1759
618	1760
3426	1761
3205	1762
1693	1763
5597	1764
76	1765
4666	1766
536	1767
2161	1768
5598	1769
3556	1770
593	1771
2	1772
2757	1773
4572	1774
5721	1775
5568	1776
2550	1777
3504	1778
5769	1779
1998	1780
843	1781
3651	1782
3902	1783
4563	1784
1724	1785
1320	1786
538	1787
4932	1788
1242	1789
3827	1790
2494	1791
3005	1792
2540	1793
4361	1794
4993	1795
5445	1796
4510	1797
1228	1798
1949	1799
3855	1800
2810	1801
1117	1802
4884	1803
482	1804
2067	1805
5384	1806
4389	1807
5775	1808
2701	1809
3718	1810
5998	1811
4137	1812
3320	1813
4029	1814
773	1815
2628	1816
476	1817
5267	1818
914	1819
5813	1820
1524	1821
4635	1822
1414	1823
3540	1824
4947	1825
2736	1826
1139	1827
1994	1828
2299	1829
1805	1830
673	1831
2803	1832
312	1833
5841	1834
405	1835
570	1836
5595	1837
3754	1838
5826	1839
5333	1840
4384	1841
3791	1842
2084	1843
5519	1844
1832	1845
6003	1846
3784	1847
3350	1848
4757	1849
2929	1850
4863	1851
753	1852
1114	1853
3189	1854
3436	1855
78	1856
3393	1857
1756	1858
3704	1859
5256	1860
5107	1861
2526	1862
4937	1863
5854	1864
2105	1865
3242	1866
1744	1867
3554	1868
5604	1869
669	1870
4276	1871
3497	1872
5059	1873
5714	1874
5860	1875
2926	1876
389	1877
4034	1878
5915	1879
5282	1880
2307	1881
5602	1882
3452	1883
3161	1884
1676	1885
4381	1886
4674	1887
737	1888
983	1889
6015	1890
1776	1891
3966	1892
3871	1893
2779	1894
4637	1895
732	1896
470	1897
179	1898
4119	1899
630	1900
117	1901
5905	1902
3339	1903
3367	1904
5575	1905
376	1906
4315	1907
1582	1908
4729	1909
2967	1910
5699	1911
2279	1912
4808	1913
699	1914
1966	1915
3860	1916
622	1917
2094	1918
4369	1919
136	1920
4506	1921
2423	1922
4649	1923
146	1924
3386	1925
2896	1926
563	1927
3914	1928
1869	1929
2450	1930
966	1931
139	1932
5308	1933
1638	1934
5113	1935
5322	1936
2485	1937
529	1938
2344	1939
3670	1940
4957	1941
4842	1942
3414	1943
2946	1944
2173	1945
815	1946
1248	1947
1412	1948
2070	1949
3018	1950
5089	1951
3485	1952
1716	1953
659	1954
5815	1955
2214	1956
5005	1957
4686	1958
1687	1959
4687	1960
3425	1961
2166	1962
5237	1963
855	1964
4016	1965
4945	1966
3409	1967
5146	1968
3277	1969
1764	1970
3770	1971
5533	1972
3155	1973
4918	1974
2854	1975
322	1976
1917	1977
5680	1978
4261	1979
96	1980
1472	1981
5180	1982
3132	1983
3854	1984
2663	1985
713	1986
2866	1987
4589	1988
5531	1989
2035	1990
4362	1991
5746	1992
1080	1993
4693	1994
4601	1995
2376	1996
3912	1997
2343	1998
5701	1999
2565	2000
239	2001
1346	2002
894	2003
5242	2004
5679	2005
3245	2006
4973	2007
2438	2008
1972	2009
3162	2010
361	2011
4684	2012
2026	2013
4511	2014
3094	2015
5808	2016
3652	2017
2208	2018
2558	2019
5181	2020
1024	2021
1859	2022
3518	2023
989	2024
829	2025
2986	2026
4540	2027
2719	2028
2503	2029
1259	2030
5403	2031
1944	2032
4539	2033
4297	2034
5553	2035
2005	2036
2870	2037
4025	2038
4418	2039
5704	2040
5730	2041
5283	2042
457	2043
2219	2044
483	2045
2198	2046
3223	2047
4334	2048
1124	2049
5665	2050
4682	2051
3308	2052
1152	2053
1877	2054
222	2055
5110	2056
5148	2057
2205	2058
2674	2059
3546	2060
2421	2061
5473	2062
1628	2063
4452	2064
1882	2065
2242	2066
2868	2067
1683	2068
5082	2069
4404	2070
2178	2071
236	2072
2965	2073
5803	2074
2798	2075
880	2076
4910	2077
2778	2078
2267	2079
2190	2080
3001	2081
5676	2082
3678	2083
4990	2084
4801	2085
5219	2086
145	2087
2768	2088
5408	2089
1790	2090
608	2091
2911	2092
3446	2093
1422	2094
725	2095
2984	2096
558	2097
1151	2098
4697	2099
2429	2100
3611	2101
3301	2102
2275	2103
4268	2104
767	2105
1378	2106
1952	2107
1685	2108
1820	2109
5605	2110
2315	2111
5463	2112
5376	2113
1939	2114
4737	2115
1794	2116
2852	2117
4085	2118
4762	2119
3167	2120
4888	2121
2949	2122
5324	2123
258	2124
5450	2125
3035	2126
2023	2127
3469	2128
5668	2129
3126	2130
2109	2131
1210	2132
2164	2133
45	2134
4104	2135
1170	2136
3237	2137
1038	2138
1403	2139
75	2140
4253	2141
1121	2142
4823	2143
4826	2144
3473	2145
5268	2146
5056	2147
2165	2148
2668	2149
3093	2150
2247	2151
3346	2152
1387	2153
1271	2154
3403	2155
2229	2156
4247	2157
2642	2158
4627	2159
5205	2160
5890	2161
1698	2162
701	2163
2625	2164
1131	2165
3269	2166
2301	2167
5253	2168
4430	2169
4517	2170
4731	2171
2199	2172
727	2173
2168	2174
2316	2175
3976	2176
2402	2177
1540	2178
21	2179
1058	2180
5076	2181
3892	2182
4875	2183
9	2184
1089	2185
1331	2186
3433	2187
1786	2188
4754	2189
1734	2190
5785	2191
4979	2192
2841	2193
1500	2194
5846	2195
3419	2196
3875	2197
5491	2198
5857	2199
5475	2200
5670	2201
2989	2202
4816	2203
1086	2204
929	2205
1140	2206
775	2207
3509	2208
2174	2209
3938	2210
1586	2211
1997	2212
2747	2213
2157	2214
2379	2215
5963	2216
1324	2217
4774	2218
1920	2219
2983	2220
2590	2221
1022	2222
1388	2223
2259	2224
1959	2225
355	2226
4614	2227
1234	2228
5945	2229
3017	2230
3134	2231
5794	2232
924	2233
3956	2234
2729	2235
4447	2236
2711	2237
3285	2238
856	2239
5085	2240
4272	2241
754	2242
3501	2243
4940	2244
3575	2245
4093	2246
5073	2247
1492	2248
3551	2249
1036	2250
3547	2251
4664	2252
5634	2253
5018	2254
5058	2255
4042	2256
378	2257
1785	2258
954	2259
1968	2260
3371	2261
5567	2262
610	2263
671	2264
5251	2265
5839	2266
3086	2267
4220	2268
3913	2269
5014	2270
2805	2271
5517	2272
657	2273
3868	2274
802	2275
2522	2276
3196	2277
4520	2278
2273	2279
3717	2280
3506	2281
1059	2282
4854	2283
3661	2284
5767	2285
4671	2286
5287	2287
97	2288
1986	2289
714	2290
5895	2291
5232	2292
4161	2293
3380	2294
6014	2295
5485	2296
5335	2297
5601	2298
4425	2299
820	2300
3357	2301
523	2302
1637	2303
23	2304
2640	2305
886	2306
4377	2307
4370	2308
144	2309
743	2310
5250	2311
5943	2312
1534	2313
5131	2314
1176	2315
3563	2316
5971	2317
5422	2318
2349	2319
1464	2320
2948	2321
2851	2322
58	2323
3053	2324
319	2325
682	2326
1481	2327
4424	2328
4677	2329
4417	2330
4451	2331
2632	2332
48	2333
4541	2334
2942	2335
140	2336
2791	2337
3376	2338
1362	2339
1556	2340
2576	2341
2826	2342
687	2343
1254	2344
1815	2345
1393	2346
1677	2347
884	2348
4401	2349
1440	2350
3715	2351
1607	2352
5599	2353
5655	2354
3106	2355
5625	2356
3922	2357
26	2358
4716	2359
2682	2360
3619	2361
2818	2362
2869	2363
5754	2364
2661	2365
697	2366
5593	2367
5770	2368
818	2369
5896	2370
224	2371
1551	2372
3523	2373
2691	2374
5404	2375
1276	2376
2153	2377
4705	2378
875	2379
865	2380
2223	2381
298	2382
3023	2383
4484	2384
3450	2385
985	2386
2146	2387
442	2388
4557	2389
4351	2390
1441	2391
5055	2392
2894	2393
5332	2394
4689	2395
5255	2396
347	2397
3756	2398
135	2399
2372	2400
1918	2401
882	2402
5624	2403
5554	2404
3617	2405
3763	2406
5495	2407
1175	2408
5691	2409
712	2410
1796	2411
5418	2412
3158	2413
885	2414
1940	2415
5294	2416
3517	2417
1930	2418
2131	2419
2885	2420
4605	2421
2002	2422
3110	2423
351	2424
5738	2425
5472	2426
1755	2427
4532	2428
4798	2429
1185	2430
454	2431
2774	2432
451	2433
4207	2434
5092	2435
2889	2436
5855	2437
3599	2438
2249	2439
446	2440
6023	2441
4526	2442
506	2443
5611	2444
2807	2445
3173	2446
192	2447
4215	2448
2050	2449
2211	2450
5158	2451
1807	2452
5389	2453
1093	2454
4609	2455
5566	2456
2114	2457
2683	2458
5396	2459
5760	2460
4577	2461
325	2462
1205	2463
109	2464
3348	2465
2420	2466
613	2467
3399	2468
4831	2469
927	2470
12	2471
4583	2472
5535	2473
1223	2474
562	2475
2196	2476
2679	2477
473	2478
1991	2479
518	2480
4995	2481
2024	2482
3210	2483
776	2484
1127	2485
2500	2486
4523	2487
958	2488
5305	2489
65	2490
5555	2491
2804	2492
2098	2493
3752	2494
2624	2495
2319	2496
4821	2497
795	2498
214	2499
2795	2500
242	2501
1673	2502
1017	2503
854	2504
4718	2505
977	2506
270	2507
1218	2508
3773	2509
4496	2510
707	2511
1856	2512
2996	2513
968	2514
578	2515
3910	2516
5716	2517
4162	2518
2988	2519
4877	2520
4886	2521
336	2522
5617	2523
5072	2524
4899	2525
1528	2526
5513	2527
5715	2528
3082	2529
3589	2530
1809	2531
2760	2532
5166	2533
4050	2534
3465	2535
564	2536
142	2537
5520	2538
1694	2539
5862	2540
2323	2541
1434	2542
4922	2543
2820	2544
1828	2545
5986	2546
1179	2547
4062	2548
4978	2549
3056	2550
4036	2551
4656	2552
4625	2553
3862	2554
5787	2555
2605	2556
5325	2557
2089	2558
1749	2559
133	2560
4748	2561
3067	2562
1736	2563
941	2564
